,phrase,intents
1544,does any airline offer dc10 service between denver and boston,atis_airline
1545,please give me flights available from denver to philadelphia,atis_flight
1546,what first class airplane goes from philadelphia to san francisco and stops in dallas in the afternoon on monday,atis_aircraft
1547,show me a list of ground transportation at denver,atis_ground_service
1548,list all the airlines that fly into general mitchell international,atis_airline
1549,what is restriction ap 57,atis_abbreviation
1550,show me the one way flights from detroit to westchester county,atis_flight
1551,i need a flight from indianapolis to toronto reaching toronto on thursday morning,atis_flight
1552,please show me all the flights from boston,atis_flight
1553,please explain fare code f,atis_abbreviation
1554,list all flights on sunday from san francisco to pittsburgh nonstop,atis_flight
1555,show me flights from denver to washington dc wednesday,atis_flight
1556,now i want to see return flights from miami to new york,atis_flight
1557,how many first class flights does delta have today,atis_quantity
1558,what is the earliest flight on friday from washington to san francisco,atis_flight
1559,show me the airlines that fly from toronto to boston,atis_airline
1560,show me the cheapest flight arriving in baltimore on june fourteenth starting from dallas,atis_flight
1561,give me flights that arrive in baltimore from denver,atis_flight
1562,please tell me the flights between boston and philadelphia next thursday,atis_flight
1563,please give me the cheapest flight from denver to pittsburgh,atis_flight
1564,round trip air fares from pittsburgh to philadelphia less than 1000 dollars,atis_airfare
1565,list flights leaving dallas on saturday and arriving in san francisco before 4 pm,atis_flight
1566,flights from denver to baltimore between 10 am and 2 pm,atis_flight
1567,are there any united airlines flights between boston and dallas,atis_flight
1568,how much does it cost to fly on delta from dallas to baltimore,atis_airfare
1569,show me the flights from baltimore to boston,atis_flight
1570,what does the fare code qx mean,atis_abbreviation
1571,between boston and denver i'd like a flight that takes the least amount of stops to get to boston,atis_flight
1572,i need a flight from philadelphia to denver,atis_flight
1573,how many flights does eastern airlines have from boston to atlanta,atis_quantity
1574,all flights leaving washington dc to san francisco that are first class,atis_flight
1575,i want a flight from los angeles to pittsburgh that arrives before 3 pm on tuesday,atis_flight
1576,what flights go from boston to pittsburgh after 6 o'clock next tuesday,atis_flight
1577,is there a flight on eastern airlines from boston to denver,atis_flight
1578,pittsburgh to atlanta please with a stopover in fort worth,atis_flight
1579,please give me the prices for all flights from philadelphia to denver airport next sunday,atis_airfare
1580,what are the flights from kansas city to burbank on saturday may twenty two on southwest,atis_flight
1581,show me all twa flights please,atis_flight
1582,what is the schedule for flights between pittsburgh and boston on the evening of july ninth,atis_flight_time
1583,what is the earliest american airlines flight that i can get first class from philadelphia to dallas,atis_flight
1584,i need your help with information on ground transportation from the airport in philadelphia to downtown,atis_ground_service
1585,what is the earliest american airlines flight leaving philadelphia for dallas,atis_flight
1586,okay and can you tell me for flights departing from dallas to philadelphia the latest flight you would have departing from dallas to philadelphia,atis_flight
1587,show me all flights from philadelphia to atlanta that leave after 5 pm on wednesday,atis_flight
1588,what is the latest evening flight leaving san francisco for washington,atis_flight
1589,what is the name of the airport at denver,atis_airport
1590,flights from baltimore to washington dc,atis_flight
1591,i need a flight from philadelphia to denver,atis_flight
1592,give me flights from denver to baltimore,atis_flight
1593,list all flights from boston to san francisco with at least 3 stops,atis_flight
1594,looking for a flight from dc to denver colorado,atis_flight
1595,show me flights from dallas to baltimore,atis_flight
1596,i'd like united airlines flights from denver to baltimore,atis_flight
1597,what is mco,atis_abbreviation
1598,i need a flight from denver to pittsburgh on july seventh that leaves in the afternoon,atis_flight
1599,all flights phoenix to sfo,atis_flight
1600,display all fare codes,atis_airfare
1601,show me all flights from san diego to dulles on boeing 767,atis_flight
1602,what would be cost of a round trip from pittsburgh to san francisco,atis_airfare
1603,i need to fly between philadelphia and atlanta,atis_flight
1604,i need a flight from charlotte to newark leaving today evening,atis_flight
1605,what flights between dfw and oakland arrive in oakland between 1133 am and 43 pm,atis_flight
1606,i would like information on ground transportation in the city of atlanta from airport to downtown,atis_ground_service
1607,please show me airlines with flight service from boston to denver from denver to philadelphia and from philadelphia to boston,atis_airline
1608,is there a flight from atlanta to san francisco which connects in dallas,atis_flight
1609,tell me about the ground transportation in chicago,atis_ground_service
1610,please book for me a flight on twa from washington dc to san francisco earliest possible time,atis_flight
1611,i need to reverse the flight from pittsburgh to denver please,atis_flight
1612,find a flight from toronto to san diego with a layover in dc on delta airlines,atis_flight
1613,now show me the flights from denver to atlanta,atis_flight
1614,what is the earliest morning flight leaving boston for washington,atis_flight
1615,what flights go from newark to boston after 5 pm,atis_flight
1616,show me flights from milwaukee to orlando on wednesday evening or thursday mornings,atis_flight
1617,i would like to fly united airlines from washington dc to denver colorado,atis_flight
1618,show me all flights from atlanta to washington with prices,atis_flight
1619,how many flights arrive at general mitchell international,atis_quantity
1620,flight between st. petersburg and charlotte,atis_flight
1621,what does the fare code y mean,atis_abbreviation
1622,flights from indianapolis nashville memphis to seattle,atis_flight
1623,i need a flight from san francisco to philadelphia,atis_flight
1624,show me the flights from san francisco to washington dc,atis_flight
